embedding_index,id,label,label_name,source,chrom,start,end,split
2480,test_002480,1,promoter,promoter,chr20,32358311,32358611,test
2481,test_002481,1,promoter,promoter,chr19,54280482,54280782,test
2482,test_002482,0,background,random_background_test,chr20,21182610,21182910,test
2483,test_002483,0,background,random_background_test,chr20,27767580,27767880,test
2484,test_002484,1,promoter,promoter,chr19,7595916,7596216,test
2485,test_002485,1,promoter,promoter,chr22,39014008,39014308,test
2486,test_002486,0,background,random_background_test,chr22,36876984,36877284,test
2487,test_002487,0,background,random_background_test,chr21,17756393,17756693,test
2488,test_002488,0,background,random_background_test,chr20,22789635,22789935,test
2489,test_002489,1,promoter,promoter,chr19,33684229,33684529,test
2490,test_002490,1,promoter,promoter,chr19,42528083,42528383,test
2491,test_002491,0,background,random_background_test,chr21,17852187,17852487,test
2492,test_002492,1,promoter,promoter,chr19,55245273,55245573,test
2493,test_002493,0,background,random_background_test,chr22,40130849,40131149,test
2494,test_002494,0,background,random_background_test,chr20,41503429,41503729,test
2495,test_002495,0,background,random_background_test,chr20,16300844,16301144,test
2496,test_002496,1,promoter,promoter,chr20,257489,257789,test
2497,test_002497,1,promoter,promoter,chr20,50958639,50958939,test
2498,test_002498,0,background,random_background_test,chr21,42325093,42325393,test
2499,test_002499,0,background,random_background_test,chr20,10011141,10011441,test
2500,test_002500,0,background,random_background_test,chr19,3750907,3751207,test
2501,test_002501,1,promoter,promoter,chr19,39435904,39436204,test
2502,test_002502,1,promoter,promoter,chr19,15934790,15935090,test
2503,test_002503,0,background,random_background_test,chr20,35067797,35068097,test
2504,test_002504,0,background,random_background_test,chr20,63757779,63758079,test
2505,test_002505,1,promoter,promoter,chr19,39996867,39997167,test
2506,test_002506,1,promoter,promoter,chr19,48255778,48256078,test
2507,test_002507,0,background,random_background_test,chr21,24285488,24285788,test
2508,test_002508,0,background,random_background_test,chr20,57285261,57285561,test
2509,test_002509,0,background,random_background_test,chr20,25876281,25876581,test
2510,test_002510,0,background,random_background_test,chr19,28546689,28546989,test
2511,test_002511,1,promoter,promoter,chr19,58118236,58118536,test
2512,test_002512,1,promoter,promoter,chr22,17628422,17628722,test
2513,test_002513,1,promoter,promoter,chr22,35065822,35066122,test
2514,test_002514,0,background,random_background_test,chr22,31470161,31470461,test
2515,test_002515,0,background,random_background_test,chr22,20752548,20752848,test
2516,test_002516,1,promoter,promoter,chr19,43353591,43353891,test
2517,test_002517,1,promoter,promoter,chr19,38618850,38619150,test
2518,test_002518,1,promoter,promoter,chr22,23767848,23768148,test
2519,test_002519,1,promoter,promoter,chr22,22352985,22353285,test
2520,test_002520,0,background,random_background_test,chr20,4780201,4780501,test
2521,test_002521,1,promoter,promoter,chr19,39583994,39584294,test
2522,test_002522,0,background,random_background_test,chr20,46596790,46597090,test
2523,test_002523,0,background,random_background_test,chr21,26200958,26201258,test
2524,test_002524,1,promoter,promoter,chr19,14571734,14572034,test
2525,test_002525,1,promoter,promoter,chr20,35433058,35433358,test
2526,test_002526,1,promoter,promoter,chr19,1065655,1065955,test
2527,test_002527,0,background,random_background_test,chr19,42025178,42025478,test
2528,test_002528,0,background,random_background_test,chr22,39580960,39581260,test
2529,test_002529,0,background,random_background_test,chr19,29906623,29906923,test
2530,test_002530,0,background,random_background_test,chr20,7486535,7486835,test
2531,test_002531,0,background,random_background_test,chr21,12167592,12167892,test
2532,test_002532,1,promoter,promoter,chr19,57599709,57600009,test
2533,test_002533,1,promoter,promoter,chr20,43190089,43190389,test
2534,test_002534,0,background,random_background_test,chr19,46385656,46385956,test
2535,test_002535,1,promoter,promoter,chr19,46784788,46785088,test
2536,test_002536,1,promoter,promoter,chr21,30616134,30616434,test
2537,test_002537,0,background,random_background_test,chr20,37363828,37364128,test
2538,test_002538,1,promoter,promoter,chr21,22062734,22063034,test
2539,test_002539,1,promoter,promoter,chr22,38506336,38506636,test
2540,test_002540,1,promoter,promoter,chr20,37527971,37528271,test
2541,test_002541,0,background,random_background_test,chr19,34026151,34026451,test
2542,test_002542,0,background,random_background_test,chr22,42779951,42780251,test
2543,test_002543,0,background,random_background_test,chr20,9682601,9682901,test
2544,test_002544,1,promoter,promoter,chr20,48024972,48025272,test
2545,test_002545,0,background,random_background_test,chr20,29665549,29665849,test
2546,test_002546,0,background,random_background_test,chr22,26330260,26330560,test
2547,test_002547,0,background,random_background_test,chr19,23807330,23807630,test
2548,test_002548,1,promoter,promoter,chr20,47974021,47974321,test
2549,test_002549,1,promoter,promoter,chr22,46054298,46054598,test
2550,test_002550,0,background,random_background_test,chr19,44410044,44410344,test
2551,test_002551,1,promoter,promoter,chr20,45833690,45833990,test
2552,test_002552,1,promoter,promoter,chr22,21045681,21045981,test
2553,test_002553,0,background,random_background_test,chr20,52266258,52266558,test
2554,test_002554,1,promoter,promoter,chr19,15641088,15641388,test
2555,test_002555,0,background,random_background_test,chr19,36902470,36902770,test
2556,test_002556,0,background,random_background_test,chr19,19183912,19184212,test
2557,test_002557,0,background,random_background_test,chr20,54155689,54155989,test
2558,test_002558,1,promoter,promoter,chr19,48513514,48513814,test
2559,test_002559,0,background,random_background_test,chr19,12512424,12512724,test
2560,test_002560,0,background,random_background_test,chr22,33103218,33103518,test
2561,test_002561,0,background,random_background_test,chr20,473269,473569,test
2562,test_002562,0,background,random_background_test,chr19,55003267,55003567,test
2563,test_002563,0,background,random_background_test,chr22,40972587,40972887,test
2564,test_002564,1,promoter,promoter,chr19,7747487,7747787,test
2565,test_002565,0,background,random_background_test,chr19,51808445,51808745,test
2566,test_002566,1,promoter,promoter,chr22,31938357,31938657,test
2567,test_002567,1,promoter,promoter,chr19,55312540,55312840,test
2568,test_002568,0,background,random_background_test,chr21,36573559,36573859,test
2569,test_002569,1,promoter,promoter,chr19,798104,798404,test
2570,test_002570,0,background,random_background_test,chr20,33741191,33741491,test
2571,test_002571,1,promoter,promoter,chr22,39875175,39875475,test
2572,test_002572,1,promoter,promoter,chr19,58353424,58353724,test
2573,test_002573,1,promoter,promoter,chr19,33521461,33521761,test
2574,test_002574,1,promoter,promoter,chr21,39445396,39445696,test
2575,test_002575,0,background,random_background_test,chr20,25872451,25872751,test
2576,test_002576,1,promoter,promoter,chr22,23754293,23754593,test
2577,test_002577,0,background,random_background_test,chr19,20291252,20291552,test
2578,test_002578,1,promoter,promoter,chr21,34614631,34614931,test
2579,test_002579,1,promoter,promoter,chr22,20701843,20702143,test
2580,test_002580,1,promoter,promoter,chr22,50523720,50524020,test
2581,test_002581,0,background,random_background_test,chr20,23307293,23307593,test
2582,test_002582,0,background,random_background_test,chr22,37959314,37959614,test
2583,test_002583,1,promoter,promoter,chr19,58002082,58002382,test
2584,test_002584,1,promoter,promoter,chr19,38388457,38388757,test
2585,test_002585,1,promoter,promoter,chr22,40346344,40346644,test
2586,test_002586,0,background,random_background_test,chr20,49465794,49466094,test
2587,test_002587,1,promoter,promoter,chr22,39020980,39021280,test
2588,test_002588,0,background,random_background_test,chr22,50298856,50299156,test
2589,test_002589,0,background,random_background_test,chr21,29102972,29103272,test
2590,test_002590,1,promoter,promoter,chr19,37312518,37312818,test
2591,test_002591,1,promoter,promoter,chr19,55643368,55643668,test
2592,test_002592,0,background,random_background_test,chr20,34786567,34786867,test
2593,test_002593,0,background,random_background_test,chr20,25949060,25949360,test
2594,test_002594,1,promoter,promoter,chr19,2250551,2250851,test
2595,test_002595,1,promoter,promoter,chr20,50276144,50276444,test
2596,test_002596,0,background,random_background_test,chr20,41475240,41475540,test
2597,test_002597,0,background,random_background_test,chr20,51669718,51670018,test
2598,test_002598,1,promoter,promoter,chr19,4124062,4124362,test
2599,test_002599,0,background,random_background_test,chr21,17493135,17493435,test
2600,test_002600,1,promoter,promoter,chr19,19733016,19733316,test
2601,test_002601,1,promoter,promoter,chr20,44745638,44745938,test
2602,test_002602,0,background,random_background_test,chr19,34333519,34333819,test
2603,test_002603,1,promoter,promoter,chr21,41678987,41679287,test
2604,test_002604,0,background,random_background_test,chr20,20572792,20573092,test
2605,test_002605,1,promoter,promoter,chr19,44909085,44909385,test
2606,test_002606,1,promoter,promoter,chr19,19232509,19232809,test
2607,test_002607,1,promoter,promoter,chr21,31344080,31344380,test
2608,test_002608,1,promoter,promoter,chr22,19566629,19566929,test
2609,test_002609,0,background,random_background_test,chr19,18887893,18888193,test
2610,test_002610,0,background,random_background_test,chr21,43151855,43152155,test
2611,test_002611,0,background,random_background_test,chr20,11427961,11428261,test
2612,test_002612,1,promoter,promoter,chr21,42403688,42403988,test
2613,test_002613,1,promoter,promoter,chr20,34955680,34955980,test
2614,test_002614,0,background,random_background_test,chr20,27799857,27800157,test
2615,test_002615,0,background,random_background_test,chr19,4490428,4490728,test
2616,test_002616,1,promoter,promoter,chr19,56393777,56394077,test
2617,test_002617,1,promoter,promoter,chr19,45973526,45973826,test
2618,test_002618,0,background,random_background_test,chr20,57662768,57663068,test
2619,test_002619,1,promoter,promoter,chr19,6393071,6393371,test
2620,test_002620,1,promoter,promoter,chr19,36014536,36014836,test
2621,test_002621,1,promoter,promoter,chr19,37217873,37218173,test
2622,test_002622,1,promoter,promoter,chr20,1708135,1708435,test
2623,test_002623,1,promoter,promoter,chr22,37427153,37427453,test
2624,test_002624,1,promoter,promoter,chr22,46090776,46091076,test
2625,test_002625,1,promoter,promoter,chr22,22036213,22036513,test
2626,test_002626,1,promoter,promoter,chr21,45643700,45644000,test
2627,test_002627,0,background,random_background_test,chr20,20499395,20499695,test
2628,test_002628,0,background,random_background_test,chr20,53302714,53303014,test
2629,test_002629,0,background,random_background_test,chr22,46975530,46975830,test
2630,test_002630,1,promoter,promoter,chr19,15835734,15836034,test
2631,test_002631,0,background,random_background_test,chr21,12078566,12078866,test
2632,test_002632,1,promoter,promoter,chr19,10565925,10566225,test
2633,test_002633,0,background,random_background_test,chr22,47718969,47719269,test
2634,test_002634,0,background,random_background_test,chr22,34473045,34473345,test
2635,test_002635,1,promoter,promoter,chr19,35936266,35936566,test
2636,test_002636,1,promoter,promoter,chr20,64063189,64063489,test
2637,test_002637,1,promoter,promoter,chr19,37551196,37551496,test
2638,test_002638,1,promoter,promoter,chr19,22140390,22140690,test
2639,test_002639,1,promoter,promoter,chr19,8610640,8610940,test
2640,test_002640,0,background,random_background_test,chr20,31363923,31364223,test
2641,test_002641,1,promoter,promoter,chr20,21424996,21425296,test
2642,test_002642,1,promoter,promoter,chr22,46674446,46674746,test
2643,test_002643,0,background,random_background_test,chr22,38299645,38299945,test
2644,test_002644,1,promoter,promoter,chr20,348336,348636,test
2645,test_002645,0,background,random_background_test,chr21,18489615,18489915,test
2646,test_002646,0,background,random_background_test,chr19,42251257,42251557,test
2647,test_002647,0,background,random_background_test,chr22,37264169,37264469,test
2648,test_002648,0,background,random_background_test,chr19,52635092,52635392,test
